timestamp,electric_kw_per_home,electric_kwh_per_home,season,time_of_day
2018-05-18 01:30:00,1.2090120067395937,0.30225300168489844,Spring,01:30
2018-05-18 01:45:00,1.16761511096976,0.29190377774244,Spring,01:45
2018-05-18 02:00:00,1.1320991086868815,0.28302477717172037,Spring,02:00
2018-05-18 02:15:00,1.1023655645889054,0.27559139114722636,Spring,02:15
2018-05-18 02:30:00,1.0656880919822358,0.26642202299555895,Spring,02:30
2018-05-18 02:45:00,1.0315289844997588,0.2578822461249397,Spring,02:45
2018-05-18 03:00:00,1.0027019336354488,0.2506754834088622,Spring,03:00
2018-05-18 03:15:00,0.9910117251653213,0.24775293129133033,Spring,03:15
2018-05-18 03:30:00,0.9658930776501263,0.24147326941253158,Spring,03:30
2018-05-18 03:45:00,0.9498290117378027,0.23745725293445066,Spring,03:45
2018-05-18 04:00:00,0.9380266754096618,0.23450666885241545,Spring,04:00
2018-05-18 04:15:00,0.9235964986126928,0.2308991246531732,Spring,04:15
2018-05-18 04:30:00,0.9129720786436825,0.22824301966092062,Spring,04:30
2018-05-18 04:45:00,0.9131145059460652,0.2282786264865163,Spring,04:45
2018-05-18 05:00:00,0.916435975681187,0.22910899392029674,Spring,05:00
2018-05-18 05:15:00,0.9367235833463717,0.23418089583659293,Spring,05:15
2018-05-18 05:30:00,0.9540078156348837,0.23850195390872092,Spring,05:30
2018-05-18 05:45:00,0.9790077402956372,0.2447519350739093,Spring,05:45
2018-05-18 06:00:00,1.0075594393887979,0.25188985984719947,Spring,06:00
2018-05-18 06:15:00,1.1011990797292492,0.2752997699323123,Spring,06:15
2018-05-18 06:30:00,1.1230812851004983,0.2807703212751246,Spring,06:30
2018-05-18 06:45:00,1.1609791135126593,0.2902447783781648,Spring,06:45
2018-05-18 07:00:00,1.183570716537396,0.295892679134349,Spring,07:00
2018-05-18 07:15:00,1.288487818025992,0.322121954506498,Spring,07:15
2018-05-18 07:30:00,1.3081646885142644,0.3270411721285661,Spring,07:30
